x,y,c_abs_error_t71
21.21313,13.789323,0.3052584
21.696888,13.415158,0.3383535
14.317107,5.8203974,0.14698333
13.944762,5.624184,0.105241895
13.572416,5.427971,0.06662375
14.3862295,5.383748,0.11927998
14.0114765,5.1829047,0.08392483
13.636724,4.982061,0.06178552
14.455352,4.947099,0.0922814
14.078192,4.7416253,0.072105825
14.524474,4.51045,0.08399397
19.914343,11.324363,0.27297497
20.393957,10.944744,0.2908746
20.87357,10.565126,0.3275348
21.353184,10.185508,0.36025354
20.46717,11.590029,0.295398
20.949034,11.210986,0.3204644
21.430899,10.8319435,0.35818356
21.019997,11.855695,0.2917624
21.504112,11.477227,0.32470486
15.385134,5.0795894,0.1426251
15.098247,4.8898764,0.12718111
14.81136,4.700163,0.10227078
15.435968,4.7295804,0.12697971
15.147846,4.5371013,0.10918033
14.859723,4.3446226,0.084510446
15.486804,4.379571,0.11932945
15.197445,4.1843266,0.093370855
15.53764,4.029562,0.11407584
19.69707,9.42771,0.2546745
20.163641,9.036551,0.2782651
20.630213,8.645394,0.27095833
21.096785,8.254236,0.27017853
20.249107,9.680309,0.2900185
20.71776,9.290068,0.31229174
21.186413,8.899827,0.3076601
20.801146,9.932908,0.32611924
21.27188,9.543584,0.34676284
16.19895,4.498567,0.13860202
15.978513,4.342232,0.14072675
15.758077,4.185897,0.13036674
16.23409,4.23307,0.15157115
16.013304,4.075729,0.1421994
15.792516,3.9183877,0.12441796
16.269234,3.9675725,0.15778762
16.048096,3.8092253,0.13976341
16.304377,3.7020752,0.15000331
19.575577,7.634186,0.20209044
19.996593,7.266259,0.23492578
20.41761,6.898333,0.2707491
20.838627,6.530407,0.2756976
20.082645,7.8408694,0.20461354
20.505426,7.473792,0.2471767
20.928207,7.1067147,0.28734732
20.589716,8.047553,0.22242689
21.01426,7.6813245,0.25490475
16.79997,4.0346837,0.18546396
16.634773,3.9238143,0.18483937
16.469574,3.8129447,0.16584808
16.818436,3.8296149,0.19009423
16.6556,3.723436,0.17439508
16.492764,3.617257,0.15698016
16.836899,3.6245458,0.17572224
16.676426,3.5230577,0.16259778
16.855364,3.4194767,0.1658383
20.389711,6.4216404,0.26054677
19.940796,6.312874,0.24958381
19.49188,6.2041073,0.23206127
20.759354,6.0818777,0.24623013
20.298195,5.97862,0.24181381
19.837036,5.875362,0.23187232
20.655594,5.644366,0.2191633
20.182192,5.5466166,0.20538291
20.527346,5.2178707,0.18253174
17.209309,3.7255743,0.1892348
17.091326,3.6235418,0.18685824
16.973345,3.5215092,0.17622542
17.255184,3.5544796,0.1849311
17.133492,3.4441493,0.17788553
17.011799,3.3338192,0.16952646
17.30106,3.383385,0.17741966
17.175655,3.264757,0.17451411
17.346935,3.2122903,0.16427976
20.056915,4.3068156,0.10723975
20.243841,4.595356,0.13334301
20.400652,4.899041,0.15615568
19.845276,4.564518,0.11360896
20.017143,4.8606305,0.12825304
20.158895,5.171888,0.16080269
19.633636,4.82222,0.12209451
19.790445,5.125905,0.14417991
19.421997,5.0799217,0.13448152
